TIPO_RELACIONAMENTO;TP;Produtos Alertados;Empresas Alertadas;Descrição códigos Operacional;códigos Operacional;códigos Operacional M-1;Escore Final M-1;Valor Envolvido;ID Comunicado;Vlr Envolvido Comunicado;códigos Operacional Comunicado;Nova Pontuação;Data limite de análise;Data classificação risco;Data relacionamento Porto;Tempo de Relacionamento Porto;Data de nascimento ou fundação;Pontuação data nasc./fundação;Descrição data nasc./fundação;Cidade;UF;CEP;Pontuação CEP;Descrição CEP Risco;Descrição Endereço Igual;Pontuação Endereço Igual;Descrição Email Igual;Pontuação Email Igual;Última atualização cadastral;Descrição atualização cadastral;Pontuação atualização cadastral;Profissão econômica;Pontuação Profissão econômica;CNAE;Descrição do CNAE;Pontuação atividade econômica;Origem Renda/Fat médio;Renda/Fat médio;Pontuação Renda/Fat médio;Faixa Renda e/ou Fat médio;Renda IBGE;PEP;Pontuação PEP;Dossiê;Pontuação Dossiê;Detalhe da Ocorrência Dossiê;Pontuação Listas de Vigilância;Listas de vigilância;Descrição Listas de Vigilância;Pontuação Mídia;Detalhe/Resumo da Mídia;Pontuação Processos judiciais;Descrição Processos judiciais;Tem sócios?;Escore Socio;Tem participante?;Escore Participante;score_kyc_rep;Score Operacional;Score Produtos;Escore Final;ID;mes_origem;Conclusão
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último / Clientes que no período de 12 meses, efetuem pagamento de fatura igual ou superior a R$50 mil e valor maior do que sua renda (os pagamentos devem ser superiores por pelo menos 6 meses).;BACEN_14 / BACEN_17 / BACEN_22;BACEN_14 / BACEN_17;991;1425220,42;202405000231;2101012,17;BACEN_14 / BACEN_17 / BACEN_22;;10/25/24;9/10/24;11/23/15;8;10/9/85;0;;Sao Paulo;SP;04261-080;0;;;0;;0;8/12/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;9925,799897993;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;51;450;1010;181;1641;202408000372;202408;Não Comunicar
Cliente Global;F;Locadora;Locadora;Clientes Locadora que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 100.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente com pagamento à vista (PIX, TED e Cartão / Clientes locadora que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa física, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 150.000,00.;COAF_03 / COAF_11;COAF_03 / COAF_11;1620;820000;;;;;10/25/24;9/10/24;7/26/22;2;7/26/62;0;;Sao Jose Do Rio Preto;SP;15045-550;0;;;0;;0;5/14/24;;0;;50;;;0;QUOD;1967;30;Renda mensal menor que 2.400 Mil;3993,208417968;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;280;1200;140;1620;202408000374;202408;Não Comunicar
Cliente Global;F;Cartão / Locadora;Porto Seg / Locadora;Cartão recusado. / Clientes Locadora que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 100.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente com pagamento à vista (PIX, TED e Cartão / Clientes locadora que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa física, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 150.000,00.;BACEN_32 / COAF_03 / COAF_11;COAF_03 / COAF_11;1610;738362;;;;;10/25/24;9/10/24;2/15/12;12;9/2/78;0;;Osasco;SP;06020-010;0;;;0;;0;5/7/24;;0;ADMINISTRADOR;0;;;0;QUOD;16505;70;Renda mensal entre 15 e 35 Mil;14555,473812703;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;270;1200;140;1610;202408000375;202408;Não Comunicar
Cliente Global;F;Locadora;Locadora;Clientes Locadora que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 100.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente com pagamento à vista (PIX, TED e Cartão / Clientes locadora que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa física, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 150.000,00.;COAF_03 / COAF_11;COAF_03 / COAF_11;1570;645416;202405000241;743612;COAF_03 / COAF_11;;10/25/24;9/10/24;5/7/24;0;2/18/99;0;;Castilho;SP;16920-000;50;CEPs de regiões próximas a rodoviárias;;0;;0;5/7/24;;0;;50;;;0;QUOD;1371;30;Renda mensal menor que 2.400 Mil;4205,091781402;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;230;1200;140;1570;202408000377;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;72660,99;;;;;10/25/24;9/10/24;10/2/15;8;4/9/82;0;;Sao Paulo;SP;04268-040;70;CEPs de regiões próximas a favelas;Endereço igual;50;;0;8/27/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;14820,052817322;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;770;600;181;1551;202408000378;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que mantenham, durante o período de 3 meses consecutivos, saldo médio credor de valor igual ou superior a R$ 100.000,00, independentemente de pedido de devolução do saldo credor. / Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_16 / BACEN_30;BACEN_16 / BACEN_20;1331;651705,22;202406000255;469087,04;BACEN_16 / BACEN_30;;10/25/24;9/10/24;2/4/15;9;5/12/83;0;;Coronel Fabriciano;MG;35170-316;0;;;0;;0;8/30/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;4252,833828464;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;250;1100;181;1531;202408000379;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último / Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_17 / BACEN_30;BACEN_30;1031;695422,86;202406000256;442207,61;BACEN_17 / BACEN_30;;10/25/24;9/10/24;1/13/24;0;11/7/87;0;;Euclides Da Cun;BA;48500-000;100;CEPs com restrição de entrega pelos Correios / CEPs de regiões próximas a rodoviárias;;0;;0;5/5/24;;0;;50;;;0;QUOD;66084;100;Renda mensal superior a 50 Mil;2938,276336218;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;350;1000;181;1531;202408000381;202408;Não Comunicar
Cliente Global;F;Locadora;Locadora;Clientes Locadora que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 100.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente com pagamento à vista (PIX, TED e Cartão / Clientes locadora que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa física, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 150.000,00.;COAF_03 / COAF_11;COAF_03 / COAF_11;1470;1957331,4;202311004274;1120000;COAF_03 / COAF_11;;10/25/24;9/10/24;11/25/20;3;9/18/64;0;;Guarulhos;SP;07040-030;0;;;0;;0;8/17/24;;0;ADMINISTRADOR;0;;;0;QUOD;12881;50;Renda mensal entre 5 e 15 Mil;7624,519072703;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;150;1200;140;1490;202408000383;202408;Não Comunicar
Cliente Global;F;Locadora;Locadora;Clientes Locadora que adquiram bens de luxo ou de alto valor, dentro de um mesmo mês calendário, cujos valores, somados, resultem em importância igual ou superior a R$ 100.000,00, a qual extrapole 250% ou mais o valor da renda ou faturamento mensal do cliente com pagamento à vista (PIX, TED e Cartão / Clientes locadora que realizaram aquisição de 3 (três) ou mais veículos por cliente pessoa física, cujos valores somados em um mesmo mês resultem em importância igual ou superior a R$ 150.000,00.;COAF_03 / COAF_11;;;669224;;;;;10/25/24;9/10/24;6/17/16;8;1/1/91;0;;Sao Paulo;SP;04156-040;0;;;0;;0;8/3/24;;0;;50;;;0;QUOD;11354;50;Renda mensal entre 5 e 15 Mil;5279,879009966;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;100;1200;140;1440;202408000391;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último / Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_17 / BACEN_30;BACEN_17 / BACEN_30;1381;399254,51;;;;;10/25/24;9/10/24;8/25/22;2;12/26/95;0;;Serra;ES;29175-587;0;;;0;;0;9/2/24;;0;;50;;;0;QUOD;17585;70;Renda mensal entre 15 e 35 Mil;4552,536465486;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;220;1000;181;1401;202408000395;202408;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último / Clientes que realizem 5 ou mais pagamentos de fatura no mês, cujo total dos pagamentos seja de valor igual ou superior a R$ 50.000,00.;BACEN_17 / BACEN_20;BACEN_17 / BACEN_20;1281;129700;202312000490;78644;BACEN_17 / BACEN_20;;10/25/24;9/10/24;8/15/15;9;5/24/90;0;;Sao Paulo;SP;05763-470;0;;Endereço igual;50;;0;8/21/24;;0;TENENTES DO CORPO DE BOMBEIROS MILITAR;0;;;0;QUOD;18800;70;Renda mensal entre 15 e 35 Mil;5915,997958971;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;100;320;800;181;1301;202408000406;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_30 / BACEN_35;1151;739317,32;;;;;10/25/24;9/10/24;11/18/12;11;7/14/65;0;;Sao Paulo;SP;04602-002;70;CEPs de regiões próximas a favelas;Endereço igual;50;;0;8/28/24;;0;CORRETOR DE SEGUROS;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;25014,896070193;Não;0;Sim;50;Código: 8 - TRATATIVA DIFERENCIADA **/** Código: 21 - SINISTRO  DE VIDA;0;;;0;;0;;Não;;Não;;470;600;181;1251;202408000411;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_30;1171;490123,33;;;;;10/25/24;9/10/24;6/26/15;9;2/3/66;0;;Teresina;PI;64053-290;70;CEPs de regiões próximas a favelas;;0;;0;8/24/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;10436,448181043;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;131;420;600;181;1201;202408000417;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_30;1181;372822,88;;;;;10/25/24;9/10/24;12/22/14;9;1/5/78;0;;Assare;CE;63140-000;50;CEPs de regiões próximas a rodoviárias;;0;;0;8/29/24;;0;;50;;;0;QUOD;58084;100;Renda mensal superior a 50 Mil;1764,784158092;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;130;400;600;181;1181;202408000420;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_30;1181;631367,51;202312000583;688212,63;BACEN_30;;10/25/24;9/10/24;4/2/20;4;7/7/68;0;;Guaira;PR;85980-000;100;CEPs com restrição de entrega pelos Correios / CEPs disponíveis para os 112 municípios com fronteira simples;;0;;0;9/2/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;3339,884393079;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;400;600;181;1181;202408000423;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes pessoa física ou pessoa jurídica que tenham realizado, dentro do mesmo mês, mais de 10 e 20 compras em um mesmo estabelecimento, respectivamente, cujo total dos gastos sejam de valor igual ou superior a R$ 20.000,00 (PF)e R$ 50.000,00 (PJ), respectivamente. Se houver foi alertada nos último / Clientes que realizem 5 ou mais pagamentos de fatura no mês, cujo total dos pagamentos seja de valor igual ou superior a R$ 50.000,00.;BACEN_17 / BACEN_20;BACEN_20;761;163822,18;202402000258;99507,65;BACEN_17 / BACEN_20;;10/25/24;9/10/24;6/21/17;7;7/26/86;0;;Presidente Prudente;SP;19027-170;0;;;0;;0;6/29/24;;0;;50;;;0;QUOD;3500;30;Renda mensal entre 2.400 e 5 Mil;5383,333702041;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;120;180;800;181;1161;202408000426;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 3 ou mais remessas ao exterior, dentro do mesmo mês calendário, através do cartão de crédito internacional, e cujo somatório seja de valor igual ou superior ao equivalente a US$ 3 mil. / Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_14 / BACEN_23;BACEN_14;541;296634,38;;;;;10/25/24;9/10/24;2/16/13;11;5/30/79;0;;Sao Jose Do Rio Preto;SP;15091-710;0;;;0;;0;7/5/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;10383,58945857;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;121;350;610;181;1141;202408000430;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;55000;;;;;10/25/24;9/10/24;5/13/16;8;5/9/88;0;;Joinville;SC;89205-003;0;;;0;;0;7/18/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;6698,584289761;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;81;350;600;181;1131;202408000434;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;BACEN_23;1131;57700;;;;;10/25/24;9/10/24;8/25/21;3;2/10/93;0;;Paulinia;SP;13145-746;0;;;0;;0;8/21/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;6352,240404371;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;350;600;181;1131;202408000436;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;BACEN_23;1131;63000;;;;;10/25/24;9/10/24;2/27/15;9;12/21/62;0;;Limeira;SP;13486-566;0;;;0;;0;9/1/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;4548,439048125;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;120;350;600;181;1131;202408000439;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_30;1101;537964,86;202404000818;336944,65;BACEN_30;;10/25/24;9/10/24;8/2/19;5;2/25/83;0;;Valparaiso De Goias;GO;72870-102;0;;;0;;0;7/27/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;3284,355214515;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;350;600;181;1131;202408000441;202408;Não Comunicar
Cliente Global;J;PortoPar;PortoPar;Clientes que atinjam investimentos (saldo total), cujo somatório seja de valor igual ou superior a R$ 100.000,00 e superior ao patrimônio declarado. / Aporte/ investimentos (único) cujo valor seja igual ou superior a R$ 100 mil e superior ao equivalente a 18 vezes a renda ou faturamento mensal.;BACEN_02 / BACEN_03;BACEN_02;315;1134534,12;;;;;10/25/24;9/10/24;2/16/13;11;9/22/92;0;;Sao Paulo;SP;02541-000;0;;;0;;0;2/16/13;Atualização Cadastral;1;;0;8711502;INSTITUICOES DE LONGA PERMANENCIA PARA IDOSOS;0;;;10;Faturamento mensal menor que 180 Mil;4793,97831237;Não;0;Não;0;;0;;;0;;0;;Sim;130;Não;;130;900;85;1115;202408000445;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;BACEN_23;1111;190000;;;;;10/25/24;9/10/24;12/28/15;8;3/7/87;0;;Nova Iguacu;RJ;26298-000;0;;;0;;0;5/4/24;;0;;50;;;0;QUOD;41027;80;Renda mensal entre 35 e 50 Mil;2344,395440805;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;101;330;600;181;1111;202408000446;202408;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;BACEN_14;511;103767,5;;;;;10/25/24;9/10/24;11/3/17;6;9/20/80;0;;Brasilia;DF;70686-420;0;;;0;;0;9/2/24;;0;;50;;;0;QUOD;40778;80;Renda mensal entre 35 e 50 Mil;21854,238012626;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;121;330;600;181;1111;202408000455;202408;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;80987,04;;;;;10/25/24;9/10/24;2/16/13;11;6/17/76;0;;Nilopolis;RJ;26510-111;0;;;0;;0;8/21/24;;0;;50;;;0;QUOD;11609;50;Renda mensal entre 5 e 15 Mil;4315,151265641;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;81;300;600;181;1081;202408000466;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;BACEN_23;1081;71933,4;;;;;10/25/24;9/10/24;8/22/15;9;1/10/75;0;;Santa Rosa De Viterb;SP;14270-000;0;;;0;;0;8/21/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;4074,769447129;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;121;300;600;181;1081;202408000468;202408;Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que efetuam compra única de valor elevado, acima de R$ 50.000,00, independente do valor da renda.;BACEN_23;;;67737,6;;;;;10/25/24;9/10/24;8/19/17;7;8/11/89;0;;Osasco;SP;06120-200;0;;;0;;0;8/26/24;;0;GERENTES ADMINISTRATIVOS, FINANCEIROS, DE RISCOS E AFINS;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;6009,035833775;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;150;300;600;181;1081;202408000469;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_30;1031;556500;;;;;10/25/24;9/10/24;3/30/16;8;7/30/76;0;;Sao Paulo;SP;03550-020;0;;;0;;0;9/2/24;;0;AUXILIAR DE ESCRITORIO;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;4475,317475618;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;81;300;600;181;1081;202408000471;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Clientes que realizem 10 ou mais pagamentos no período de 3 meses, cujo total dos pagamentos seja de valor igual ou superior a R$ 300.000,00.;BACEN_30;BACEN_14 / BACEN_30;1091;619821,05;202403000552;533109,26;BACEN_30;;10/25/24;9/10/24;11/18/15;8;8/3/80;0;;Salvador;BA;41701-065;0;;;0;;0;8/20/24;;0;OUTROS TRABALHADORES DOS SERVICOS;0;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;33189,039853778;Não;0;Não;0;;0;;;0;;0;;Não;;Sim;51;300;600;181;1081;202408000473;202408;Não Comunicar
Cliente Global;F;Cartão;Porto Seg;Existência de mais de 1 pagamento de boleto em espécie por pagador (portador) diferente do titular da conta (boletos >= 8k);BACEN_66;BACEN_66;1070;16072,42;;;;;10/25/24;9/10/24;8/14/15;9;12/31/78;0;;Sao Paulo;SP;04211-001;70;CEPs de regiões próximas a favelas;Endereço igual;50;;0;8/23/24;;0;;50;;;0;QUOD;100000;100;Renda mensal superior a 50 Mil;12487,766162151;Não;0;Não;0;;0;;;0;;0;;Não;;Não;;270;800;0;1070;202408000479;202408;Não Comunicar
